     10     15  0.00000205       0.46246068       0.55138466       0.09812982
     10     16  0.00000205       0.60078838       0.66164356       0.10013100
     10     17  0.00000201       0.73394112       0.95464838       0.17563679
     10     18  0.00000199       0.43222484       0.87035020       0.23271319
     10     19  0.00000050       0.33453019       0.89697791       0.09012361
     10     20  0.00000007       0.37111513       0.78913946       0.00338398
     10     21  0.00000005       0.28097011       1.12339576       0.28739436
     10     22  0.00000003       0.36517644       1.25281335       0.48585229
     10     23  0.00000003       0.42482627       1.24240523       0.48954839
     10     24  0.00000003       0.16536512       1.20621714       0.46048455
     10     25  0.00000003       0.00819753       0.93909556       0.43480639
     10     26  0.00000002      -0.14814818       0.98296044       0.37617501
     10     27  0.00000001      -0.17406472       1.01901579       0.48734614
     10     28  0.00000000      -0.17066892       1.00896163       0.46066313
